,state,handgun,long_gun,multiple,month
39,Oregon,26347.2,18768.2,0,12
40,Pennsylvania,99060.50000000001,20633.800000000003,0,12
41,Puerto Rico,1152.8000000000002,257.40000000000003,36,12
42,Rhode Island,1829.3000000000002,1447.6000000000001,426,12
43,South Carolina,23120.9,18168.7,1298,12
44,South Dakota,5764.000000000001,7676.900000000001,532,12
45,Tennessee,57115.3,39942.100000000006,4432,12
46,Texas,117946.40000000001,88271.70000000001,9010,12
47,Utah,9414.900000000001,10025.400000000001,724,12
48,Vermont,2670.8,2263.8,172,12
49,Virgin Islands,37.400000000000006,2.2,0,12
50,Virginia,45206.700000000004,32616.100000000002,0,12
51,Washington,32420.300000000003,20366.5,1674,12
52,West Virginia,16588.0,15255.900000000001,1302,12
53,Wisconsin,27387.800000000003,19614.100000000002,116,12
54,Wyoming,4290.0,4129.400000000001,290,12
55,Alabama,25324.2,24915.000000000004,2356,11
56,Alaska,3368.2000000000003,3529.9,368,11
57,Arizona,13620.2,9945.1,1236,11
58,Arkansas,6994.900000000001,12772.1,752,11
59,California,45299.100000000006,38507.700000000004,0,11
60,Colorado,21762.4,17690.2,2302,11
61,Connecticut,12753.400000000001,5579.200000000001,0,11
62,Delaware,2367.2000000000003,2666.4,144,11
63,District of Columbia,59.400000000000006,2.2,0,11
64,Florida,55875.600000000006,31879.100000000002,3914,11
65,Georgia,18298.5,16749.7,1516,11
66,Guam,110.00000000000001,60.50000000000001,6,11
67,Hawaii,0.0,0.0,0,11
68,Idaho,3969.9000000000005,5749.700000000001,378,11
69,Illinois,26853.2,18949.7,2064,11
70,Indiana,28070.9,22249.7,1616,11
71,Iowa,293.70000000000005,5055.6,8,11
72,Kansas,7794.6,9572.2,792,11
73,Kentucky,13370.500000000002,16331.7,1296,11
74,Louisiana,16178.800000000001,19104.800000000003,1586,11
75,Maine,4452.8,4825.700000000001,342,11
76,Mariana Islands,0.0,0.0,0,11
77,Maryland,3542.0000000000005,9141.0,18,11
78,Massachusetts,6691.3,4324.1,350,11
79,Michigan,14997.400000000001,19364.4,476,11
80,Minnesota,10310.300000000001,15590.300000000001,660,11
81,Mississippi,10763.5,14510.1,1046,11
82,Missouri,23248.500000000004,25137.2,2120,11
83,Montana,3132.8,5687.000000000001,394,11
84,Nebraska,190.3,4096.400000000001,20,11
85,Nevada,5377.900000000001,3599.2000000000003,574,11
86,New Hampshire,5331.700000000001,4581.5,4,11
87,New Jersey,3808.2000000000003,5174.400000000001,0,11
88,New Mexico,5771.700000000001,5471.400000000001,554,11
89,New York,9515.0,25870.9,298,11
90,North Carolina,1507.0000000000002,22117.7,404,11
91,North Dakota,1892.0000000000002,4118.400000000001,158,11
92,Ohio,38365.8,34998.700000000004,2966,11
93,Oklahoma,16505.5,16228.300000000001,1996,11
94,Oregon,14944.6,13015.2,0,11
95,Pennsylvania,69027.20000000001,17926.7,0,11
96,Puerto Rico,1136.3000000000002,187.00000000000003,40,11
97,Rhode Island,1049.4,1025.2,270,11
98,South Carolina,12597.2,11432.300000000001,876,11
99,South Dakota,3041.5000000000005,6032.400000000001,302,11
100,Tennessee,31696.500000000004,26425.300000000003,2600,11
101,Texas,62635.100000000006,56837.00000000001,6096,11
102,Utah,4745.400000000001,6442.700000000001,524,11
103,Vermont,1307.9,2008.6000000000001,140,11
104,Virgin Islands,14.3,2.2,2,11
105,Virginia,26457.2,24582.800000000003,0,11
106,Washington,17404.2,13667.500000000002,1212,11
107,West Virginia,7648.3,12717.1,956,11
108,Wisconsin,15070.000000000002,19534.9,90,11
109,Wyoming,1919.5000000000002,2609.2000000000003,208,11
110,Alabama,19591.0,16267.900000000001,1806,10
111,Alaska,4417.6,4855.400000000001,642,10
112,Arizona,12020.800000000001,8038.800000000001,1100,10
113,Arkansas,6076.400000000001,9722.900000000001,810,10
114,California,41774.700000000004,28766.100000000002,0,10
115,Colorado,18764.9,16357.000000000002,2032,10
116,Connecticut,10236.6,4627.700000000001,0,10
117,Delaware,1964.6000000000001,1951.4,140,10
118,District of Columbia,72.60000000000001,0.0,0,10
119,Florida,49834.4,24845.7,3652,10
120,Georgia,14511.2,13438.7,1164,10
121,Guam,130.9,70.4,16,10
122,Hawaii,0.0,0.0,0,10
123,Idaho,3160.3,6088.500000000001,364,10
124,Illinois,21236.600000000002,13597.1,1370,10
125,Indiana,20496.300000000003,15244.900000000001,1254,10
126,Iowa,189.20000000000002,3649.8,8,10
127,Kansas,6096.200000000001,6556.000000000001,660,10
128,Kentucky,10472.0,12048.300000000001,1176,10
129,Louisiana,12941.500000000002,15782.800000000001,1228,10
130,Maine,4430.8,6639.6,418,10
131,Mariana Islands,0.0,1.1,0,10
132,Maryland,3727.9,6721.000000000001,32,10
133,Massachusetts,5748.6,3460.6000000000004,328,10
134,Michigan,12042.800000000001,14568.400000000001,416,10
135,Minnesota,9527.1,19979.300000000003,758,10
136,Mississippi,8498.6,9054.1,854,10
137,Missouri,20554.600000000002,20732.800000000003,1962,10
138,Montana,2971.1000000000004,7524.000000000001,460,10
139,Nebraska,184.8,2909.5000000000005,14,10
140,Nevada,4721.200000000001,2803.9,510,10
141,New Hampshire,4733.3,4301.0,8,10
142,New Jersey,4034.8,3857.7000000000003,0,10
143,New Mexico,5880.6,4775.1,526,10
144,New York,9161.900000000001,21819.600000000002,342,10
145,North Carolina,1323.3000000000002,17026.9,538,10
146,North Dakota,1797.4,5354.8,170,10
147,Ohio,30089.4,22674.300000000003,2508,10
148,Oklahoma,12818.300000000001,11954.800000000001,1820,10
149,Oregon,15105.2,12788.6,0,10
150,Pennsylvania,55130.9,12013.1,0,10
151,Puerto Rico,1162.7,215.60000000000002,32,10
152,Rhode Island,1015.3000000000001,866.8000000000001,282,10
153,South Carolina,9131.1,7893.6,678,10
154,South Dakota,2731.3,7357.900000000001,352,10
155,Tennessee,26865.300000000003,19228.0,2310,10
156,Texas,47770.8,45272.700000000004,5292,10
157,Utah,3114.1000000000004,4209.700000000001,348,10
158,Vermont,1301.3000000000002,2136.2000000000003,130,10
159,Virgin Islands,20.900000000000002,2.2,0,10
160,Virginia,22739.2,18708.800000000003,0,10
161,Washington,16430.7,13546.500000000002,1142,10
162,West Virginia,6914.6,9269.7,928,10
163,Wisconsin,14004.1,18598.800000000003,104,10
164,Wyoming,1688.5000000000002,2501.4,204,10
165,Alabama,17641.800000000003,14731.2,1638,9
166,Alaska,2523.4,3340.7000000000003,318,9
167,Arizona,11415.800000000001,8281.900000000001,1040,9
168,Arkansas,5891.6,7254.500000000001,706,9
169,California,35086.700000000004,26918.100000000002,0,9
170,Colorado,16704.600000000002,14187.800000000001,1954,9
171,Connecticut,9163.0,3922.6000000000004,0,9
172,Delaware,1653.3000000000002,1560.9,76,9
173,District of Columbia,44.0,1.1,0,9
174,Florida,44711.700000000004,22174.9,3454,9
175,Georgia,13555.300000000001,10624.900000000001,1080,9
176,Guam,128.70000000000002,52.800000000000004,6,9
177,Hawaii,0.0,0.0,0,9
178,Idaho,3060.2000000000003,5560.5,338,9
179,Illinois,19196.100000000002,13962.300000000001,1532,9
180,Indiana,18429.4,13095.500000000002,1236,9
181,Iowa,210.10000000000002,2765.4,10,9
182,Kansas,5377.900000000001,5683.700000000001,546,9
183,Kentucky,9280.7,8912.2,1112,9
184,Louisiana,18220.4,17447.100000000002,1770,9
185,Maine,3599.2000000000003,4609.0,530,9
186,Mariana Islands,0.0,1.1,0,9
187,Maryland,2876.5000000000005,5256.900000000001,18,9
188,Massachusetts,4997.3,2686.2000000000003,278,9
189,Michigan,10203.6,12150.6,364,9
190,Minnesota,8402.900000000001,16368.000000000002,620,9
191,Mississippi,10971.400000000001,9592.0,1082,9
192,Missouri,17658.300000000003,15015.000000000002,1800,9
193,Montana,2905.1000000000004,6177.6,430,9
194,Nebraska,151.8,2213.2000000000003,12,9
195,Nevada,4601.3,2748.9,528,9
196,New Hampshire,4182.200000000001,3423.2000000000003,10,9
197,New Jersey,3536.5000000000005,3000.8,0,9
198,New Mexico,5239.3,4583.700000000001,502,9
199,New York,8285.2,17487.800000000003,264,9
200,North Carolina,1244.1000000000001,13828.1,428,9
201,North Dakota,1538.9,3696.0000000000005,162,9
202,Ohio,25639.9,18407.4,2296,9
203,Oklahoma,11364.1,10440.1,1644,9
204,Oregon,11460.900000000001,12250.7,0,9
205,Pennsylvania,46425.50000000001,9638.2,0,9
206,Puerto Rico,1139.6000000000001,235.4,52,9
207,Rhode Island,897.6,643.5,224,9
208,South Carolina,8897.900000000001,7519.6,752,9
209,South Dakota,2330.9,4771.8,292,9
210,Tennessee,23345.300000000003,16233.800000000001,2094,9
211,Texas,43523.700000000004,49913.600000000006,4864,9
212,Utah,3008.5000000000005,4503.400000000001,326,9
213,Vermont,1200.1000000000001,1610.4,118,9
214,Virgin Islands,27.500000000000004,1.1,2,9
215,Virginia,20592.0,15280.1,0,9
216,Washington,14675.1,11981.2,1158,9
217,West Virginia,6090.700000000001,7142.3,770,9
218,Wisconsin,12609.300000000001,14829.1,74,9
219,Wyoming,1647.8000000000002,2502.5,194,9
220,Alabama,19790.100000000002,14974.300000000001,1792,8
221,Alaska,2827.0000000000005,3784.0000000000005,322,8
222,Arizona,10985.7,7819.900000000001,1072,8
223,Arkansas,5887.200000000001,6535.1,566,8
224,California,37331.8,28882.7,0,8
225,Colorado,17479.0,13829.2,1816,8
226,Connecticut,9259.800000000001,3737.8,0,8
227,Delaware,1727.0000000000002,1531.2,124,8
228,District of Columbia,71.5,2.2,0,8
229,Florida,46388.100000000006,22337.7,3400,8
230,Georgia,14009.6,10165.1,1022,8
231,Guam,92.4,46.2,10,8
232,Hawaii,0.0,0.0,0,8
233,Idaho,2995.3,4579.3,346,8
234,Illinois,19896.800000000003,12193.500000000002,1286,8
235,Indiana,18200.600000000002,13068.000000000002,1020,8
236,Iowa,187.00000000000003,2516.8,6,8
237,Kansas,5915.8,5889.400000000001,558,8
238,Kentucky,9061.800000000001,8098.200000000001,906,8
239,Louisiana,15391.2,12665.400000000001,1440,8
240,Maine,3262.6000000000004,3573.9,314,8
241,Mariana Islands,0.0,1.1,0,8
242,Maryland,3061.3,4746.5,20,8
243,Massachusetts,5694.700000000001,2885.3,376,8
244,Michigan,10072.7,10374.1,282,8
245,Minnesota,8407.300000000001,12312.300000000001,588,8
246,Mississippi,8613.0,7316.1,604,8
247,Missouri,18151.100000000002,14554.1,1692,8
248,Montana,2956.8,5139.200000000001,432,8
249,Nebraska,154.0,2150.5,8,8
250,Nevada,4343.900000000001,2708.2000000000003,468,8
251,New Hampshire,4257.0,3410.0000000000005,0,8
252,New Jersey,3910.5000000000005,3124.0000000000005,0,8
253,New Mexico,5531.900000000001,4218.5,524,8
254,New York,8251.1,13651.000000000002,244,8
255,North Carolina,1169.3000000000002,12967.900000000001,392,8
256,North Dakota,1549.9,3140.5000000000005,120,8
257,Ohio,25461.7,17374.5,2062,8
258,Oklahoma,12567.500000000002,10929.6,1598,8
259,Oregon,11647.900000000001,9667.900000000001,0,8
260,Pennsylvania,45696.200000000004,8769.2,0,8
261,Puerto Rico,1177.0,249.70000000000002,46,8
262,Rhode Island,814.0000000000001,632.5,228,8
263,South Carolina,9335.7,7463.500000000001,578,8
264,South Dakota,2456.3,4100.8,300,8
265,Tennessee,25281.300000000003,16922.4,1910,8
266,Texas,45653.3,44617.100000000006,4502,8
267,Utah,2957.9,3824.7000000000003,324,8
268,Vermont,1288.1000000000001,1309.0,112,8
269,Virgin Islands,19.8,2.2,0,8
270,Virginia,20077.2,14006.300000000001,0,8
271,Washington,13975.500000000002,10310.300000000001,1026,8
272,West Virginia,6121.500000000001,6316.200000000001,862,8
273,Wisconsin,12703.900000000001,12684.1,74,8
274,Wyoming,1735.8000000000002,2249.5,200,8
275,Alabama,19467.800000000003,11303.6,1592,7
276,Alaska,2979.9,2682.9,328,7
277,Arizona,11248.6,6685.8,972,7
278,Arkansas,5737.6,4560.6,502,7
279,California,43978.0,30628.4,0,7
280,Colorado,17410.800000000003,11993.300000000001,1736,7
281,Connecticut,9526.0,3313.2000000000003,0,7
282,Delaware,1675.3000000000002,1262.8000000000002,72,7
283,District of Columbia,64.9,5.5,0,7
284,Florida,46827.00000000001,19875.9,3196,7
285,Georgia,13941.400000000001,7377.700000000001,1032,7
286,Guam,130.9,56.1,6,7
287,Hawaii,0.0,0.0,0,7
288,Idaho,2833.6000000000004,3437.5000000000005,312,7
289,Illinois,20315.9,10167.300000000001,1404,7
290,Indiana,16957.600000000002,9849.400000000001,858,7
291,Iowa,132.0,1719.3000000000002,6,7
292,Kansas,6205.1,4233.900000000001,572,7
293,Kentucky,9045.300000000001,6209.500000000001,934,7
294,Louisiana,13043.800000000001,8108.1,1042,7
295,Maine,3270.3,2715.9,238,7
296,Mariana Islands,0.0,0.0,0,7
297,Maryland,3209.8,4125.0,16,7
298,Massachusetts,5078.700000000001,2192.3,280,7
299,Michigan,9720.7,7349.1,306,7
300,Minnesota,7643.900000000001,7852.900000000001,598,7
301,Mississippi,8655.900000000001,4766.3,556,7
302,Missouri,18409.600000000002,11286.000000000002,1620,7
303,Montana,2819.3,3973.2000000000003,372,7
304,Nebraska,113.30000000000001,1465.2,10,7
305,Nevada,4481.400000000001,2421.1000000000004,420,7
306,New Hampshire,4042.5000000000005,2768.7000000000003,0,7
307,New Jersey,4317.5,2791.8,0,7
308,New Mexico,5219.5,3657.5000000000005,526,7
309,New York,8954.0,10952.7,228,7
310,North Carolina,1060.4,10257.5,412,7
311,North Dakota,1540.0000000000002,2244.0,204,7
312,Ohio,25678.4,14577.2,1796,7
313,Oklahoma,12278.2,7878.200000000001,1620,7
314,Oregon,10951.6,8831.900000000001,0,7
315,Pennsylvania,42115.700000000004,7573.500000000001,0,7
316,Puerto Rico,1191.3000000000002,234.3,56,7
317,Rhode Island,812.9000000000001,572.0,236,7
318,South Carolina,9334.6,5487.900000000001,548,7
319,South Dakota,2118.6000000000004,2865.5000000000005,218,7
320,Tennessee,25083.300000000003,13454.1,1906,7
321,Texas,45360.700000000004,30779.100000000002,4404,7
322,Utah,2844.6000000000004,3126.2000000000003,278,7
323,Vermont,1295.8000000000002,1032.9,86,7
324,Virgin Islands,30.800000000000004,3.3000000000000003,4,7
325,Virginia,21520.4,12629.1,0,7
326,Washington,13444.2,9042.0,958,7
327,West Virginia,6195.200000000001,4953.3,756,7
328,Wisconsin,12548.800000000001,8440.300000000001,66,7
329,Wyoming,1663.2,1955.8000000000002,170,7
330,Alabama,16828.9,9747.1,1196,6
331,Alaska,2873.2000000000003,2481.6000000000004,282,6
332,Arizona,10577.6,6384.400000000001,910,6
333,Arkansas,5369.1,4057.9000000000005,490,6
334,California,36615.700000000004,25074.500000000004,0,6
335,Colorado,16639.7,11770.000000000002,1652,6
336,Connecticut,10371.900000000001,3521.1000000000004,0,6
337,Delaware,1747.9,1285.9,84,6
338,District of Columbia,49.50000000000001,4.4,0,6
339,Florida,43551.200000000004,18826.5,2790,6
340,Georgia,12652.2,6600.000000000001,788,6
341,Guam,118.80000000000001,61.60000000000001,10,6
342,Hawaii,0.0,0.0,0,6
343,Idaho,2619.1000000000004,3369.3,304,6
344,Illinois,19432.600000000002,9053.0,1166,6
345,Indiana,16329.500000000002,9300.5,1026,6
346,Iowa,202.4,1797.4,6,6
347,Kansas,5071.0,3491.4,414,6
348,Kentucky,8008.000000000001,5830.000000000001,804,6
349,Louisiana,11642.400000000001,7085.1,896,6
350,Maine,3196.6000000000004,2370.5,214,6
351,Mariana Islands,0.0,2.2,0,6
352,Maryland,3221.9,4153.6,24,6
353,Massachusetts,4837.8,2334.2000000000003,228,6
354,Michigan,9551.300000000001,7334.8,306,6
355,Minnesota,7828.700000000001,7792.400000000001,476,6
356,Mississippi,6776.000000000001,3764.2000000000003,460,6
357,Missouri,17913.5,10706.300000000001,1510,6
358,Montana,2765.4,4052.4000000000005,344,6
359,Nebraska,156.20000000000002,1361.8000000000002,2,6
360,Nevada,4155.8,2610.3,380,6
361,New Hampshire,4119.5,2591.6000000000004,2,6
362,New Jersey,4687.1,2866.6000000000004,0,6
363,New Mexico,5000.6,3711.4,418,6
364,New York,8954.0,11440.000000000002,300,6
365,North Carolina,1137.4,9445.7,380,6
366,North Dakota,1468.5000000000002,2208.8,110,6
367,Ohio,24799.500000000004,14637.7,1778,6
368,Oklahoma,11581.900000000001,7273.200000000001,1328,6
369,Oregon,10627.1,8880.300000000001,0,6
370,Pennsylvania,42907.700000000004,7406.3,0,6
371,Puerto Rico,1350.8000000000002,217.8,72,6
372,Rhode Island,876.7,629.2,210,6
373,South Carolina,8462.300000000001,4548.5,592,6
374,South Dakota,2052.6000000000004,2872.1000000000004,248,6
375,Tennessee,20455.600000000002,11265.1,1666,6
376,Texas,47518.9,30415.000000000004,4228,6
377,Utah,2803.9,3019.5000000000005,272,6
378,Vermont,1263.9,979.0000000000001,78,6
379,Virgin Islands,27.500000000000004,4.4,0,6
380,Virginia,18192.9,11138.6,0,6
381,Washington,13427.7,9067.300000000001,1024,6
382,West Virginia,6014.8,4900.5,590,6
383,Wisconsin,10970.300000000001,8294.0,68,6
384,Wyoming,1518.0000000000002,1904.1000000000001,140,6
385,Alabama,17191.9,9934.1,1262,5
386,Alaska,3152.6000000000004,2570.7000000000003,332,5
387,Arizona,11911.900000000001,6715.500000000001,836,5
388,Arkansas,5358.1,4269.1,536,5
389,California,39653.9,27691.4,0,5
390,Colorado,17226.0,12377.2,1758,5
391,Connecticut,10087.0,3775.2000000000003,0,5
392,Delaware,1756.7,1316.7,110,5
393,District of Columbia,55.00000000000001,3.3000000000000003,0,5
394,Florida,43752.5,18859.5,2840,5
395,Georgia,12131.900000000001,6535.1,810,5
396,Guam,100.10000000000001,48.400000000000006,12,5
397,Hawaii,0.0,0.0,0,5
398,Idaho,3026.1000000000004,3925.9,314,5
399,Illinois,21402.7,10280.6,1286,5
400,Indiana,17547.2,9655.800000000001,1132,5
401,Iowa,183.70000000000002,1959.1000000000001,18,5
402,Kansas,5720.000000000001,4365.900000000001,524,5
403,Kentucky,8053.1,5646.3,786,5
404,Louisiana,10907.6,7097.200000000001,882,5
405,Maine,2852.3,2500.3,216,5
406,Mariana Islands,0.0,1.1,0,5
407,Maryland,2931.5000000000005,4369.200000000001,28,5
408,Massachusetts,4981.900000000001,2525.6000000000004,222,5
409,Michigan,10217.900000000001,7522.900000000001,326,5
410,Minnesota,8855.0,8574.5,568,5
411,Mississippi,7407.400000000001,4035.9000000000005,476,5
412,Missouri,18822.100000000002,11093.5,1460,5
413,Montana,3124.0000000000005,4518.8,446,5
414,Nebraska,114.4,1600.5000000000002,22,5
415,Nevada,4620.0,2872.1000000000004,424,5
416,New Hampshire,4194.3,2714.8,2,5
417,New Jersey,4529.8,2698.3,0,5
418,New Mexico,5657.3,4009.5000000000005,508,5
419,New York,8543.7,11567.6,228,5
420,North Carolina,1270.5,9232.300000000001,364,5
421,North Dakota,1657.7,2583.9,136,5
422,Ohio,25275.800000000003,13720.300000000001,1916,5
423,Oklahoma,12190.2,8177.400000000001,1348,5
424,Oregon,11590.7,9594.2,0,5
425,Pennsylvania,42260.9,7507.500000000001,0,5
426,Puerto Rico,1389.3000000000002,163.9,34,5
427,Rhode Island,951.5000000000001,572.0,244,5
428,South Carolina,8497.5,4496.8,546,5
429,South Dakota,2486.0,3225.2000000000003,258,5
430,Tennessee,20820.800000000003,11345.400000000001,1546,5
431,Texas,49428.50000000001,32888.9,4466,5
432,Utah,3219.7000000000003,3228.5000000000005,322,5
433,Vermont,1267.2,1013.1000000000001,96,5
434,Virgin Islands,13.200000000000001,2.2,4,5
435,Virginia,18771.5,10839.400000000001,0,5
436,Washington,14220.800000000001,9410.5,922,5
437,West Virginia,6155.6,4948.900000000001,766,5
438,Wisconsin,11143.0,9385.2,56,5
439,Wyoming,1933.8000000000002,2058.1000000000004,194,5
440,Alabama,16421.9,10789.900000000001,1256,4
441,Alaska,3417.7000000000003,3198.8,400,4
442,Arizona,12359.6,7081.8,900,4
443,Arkansas,5446.1,4965.400000000001,588,4
444,California,39026.9,28096.2,0,4
445,Colorado,17451.5,12974.500000000002,1922,4
446,Connecticut,10586.400000000001,3998.5000000000005,0,4
447,Delaware,1892.0000000000002,1350.8000000000002,114,4
448,District of Columbia,53.900000000000006,2.2,0,4
449,Florida,44864.600000000006,19998.0,2702,4
450,Georgia,13118.6,7119.200000000001,852,4
451,Guam,92.4,46.2,10,4
452,Hawaii,0.0,0.0,0,4
453,Idaho,2983.2000000000003,4099.700000000001,322,4
454,Illinois,21035.300000000003,10909.800000000001,1318,4
455,Indiana,18009.2,11805.2,1082,4
456,Iowa,232.10000000000002,2379.3,8,4
457,Kansas,6329.400000000001,4831.200000000001,528,4
458,Kentucky,8813.2,7511.900000000001,964,4
459,Louisiana,10997.800000000001,7295.200000000001,894,4
460,Maine,3423.2000000000003,3282.4,316,4
461,Mariana Islands,0.0,2.2,0,4
462,Maryland,3549.7000000000003,5627.6,32,4
463,Massachusetts,5725.500000000001,2906.2000000000003,270,4
464,Michigan,11470.800000000001,8947.400000000001,340,4
465,Minnesota,10588.6,11948.2,730,4
466,Mississippi,7448.1,4467.1,518,4
467,Missouri,19486.5,13784.1,1852,4
468,Montana,2964.5000000000005,4582.6,378,4
469,Nebraska,147.4,1744.6000000000001,4,4
470,Nevada,4280.1,2786.3,440,4
471,New Hampshire,4704.700000000001,3316.5000000000005,2,4
472,New Jersey,4908.200000000001,3302.2000000000003,0,4
473,New Mexico,5592.400000000001,4129.400000000001,438,4
474,New York,9904.400000000001,14848.900000000001,298,4
475,North Carolina,1045.0,10633.7,404,4
476,North Dakota,1683.0000000000002,2932.6000000000004,160,4
477,Ohio,29525.100000000002,17736.4,2044,4
478,Oklahoma,13758.800000000001,9700.900000000001,1552,4
479,Oregon,12361.800000000001,10235.5,0,4
480,Pennsylvania,49671.600000000006,8698.800000000001,0,4
481,Puerto Rico,1049.4,187.00000000000003,26,4
482,Rhode Island,1024.1000000000001,653.4000000000001,226,4
483,South Carolina,8935.300000000001,4942.3,572,4
484,South Dakota,2721.4,3429.8,314,4
485,Tennessee,21109.0,12497.1,1672,4
486,Texas,45553.200000000004,32139.800000000003,4104,4
487,Utah,2992.0000000000005,3436.4,306,4
488,Vermont,1617.0000000000002,1624.7,148,4
489,Virgin Islands,19.8,6.6000000000000005,2,4
490,Virginia,20099.2,13241.800000000001,0,4
491,Washington,15836.7,9969.300000000001,1012,4
492,West Virginia,7454.700000000001,6429.500000000001,742,4
493,Wisconsin,12766.6,13206.6,86,4
494,Wyoming,1834.8000000000002,2194.5,194,4
495,Alabama,19657.0,13977.7,1464,3
496,Alaska,3425.4,3401.2000000000003,342,3
497,Arizona,13992.000000000002,8798.900000000001,1158,3
498,Arkansas,7711.000000000001,6427.3,624,3
499,California,42456.700000000004,33132.0,0,3
500,Colorado,19487.600000000002,15684.900000000001,2224,3
501,Connecticut,12575.2,5179.900000000001,0,3
502,Delaware,2359.5,1915.1000000000001,150,3
503,District of Columbia,68.2,4.4,4,3
504,Florida,51412.9,24959.000000000004,3328,3
505,Georgia,18002.600000000002,10379.6,1166,3
506,Guam,105.60000000000001,51.7,10,3
507,Hawaii,0.0,0.0,0,3
508,Idaho,3633.3,4857.6,330,3
509,Illinois,19268.7,11361.900000000001,1362,3
510,Indiana,24393.600000000002,15287.800000000001,1340,3
511,Iowa,324.5,3532.1000000000004,14,3
512,Kansas,7505.3,6081.900000000001,634,3
513,Kentucky,11447.7,9159.7,1058,3
514,Louisiana,13756.6,10381.800000000001,1178,3
515,Maine,3997.4000000000005,3536.5000000000005,312,3
516,Mariana Islands,0.0,2.2,0,3
517,Maryland,3558.5000000000005,5794.8,36,3
518,Massachusetts,7595.500000000001,3790.6000000000004,344,3
519,Michigan,14856.6,11678.7,456,3
520,Minnesota,11875.6,13468.400000000001,818,3
521,Mississippi,9666.800000000001,6370.1,624,3
522,Missouri,25480.4,17199.600000000002,2074,3
523,Montana,3523.3,5284.400000000001,468,3
524,Nebraska,135.3,2240.7000000000003,14,3
525,Nevada,5431.8,3382.5000000000005,542,3
526,New Hampshire,5338.3,3536.5000000000005,0,3
527,New Jersey,5416.400000000001,3801.6000000000004,0,3
528,New Mexico,6763.900000000001,5338.3,550,3
529,New York,10753.6,16031.400000000001,308,3
530,North Carolina,1300.2,13369.400000000001,416,3
531,North Dakota,2294.6000000000004,3632.2000000000003,210,3
532,Ohio,35522.3,22440.0,2700,3
533,Oklahoma,15737.7,11480.7,1784,3
534,Oregon,13962.300000000001,12215.500000000002,0,3
535,Pennsylvania,62447.00000000001,11708.400000000001,0,3
536,Puerto Rico,1244.1000000000001,179.3,34,3
537,Rhode Island,1141.8000000000002,817.3000000000001,224,3
538,South Carolina,10998.900000000001,7000.400000000001,648,3
539,South Dakota,3413.3,4445.1,386,3
540,Tennessee,24878.7,15964.300000000001,1934,3
541,Texas,58708.100000000006,40538.3,5068,3
542,Utah,3504.6000000000004,4253.700000000001,322,3
543,Vermont,1674.2,1633.5000000000002,108,3
544,Virgin Islands,9.9,3.3000000000000003,0,3
545,Virginia,25151.500000000004,16753.0,0,3
546,Washington,17561.5,12334.300000000001,1072,3
547,West Virginia,10245.400000000001,7583.400000000001,1006,3
548,Wisconsin,16271.2,15863.100000000002,66,3
549,Wyoming,2225.3,2471.7000000000003,254,3
550,Alabama,25907.2,15722.300000000001,2218,2
551,Alaska,3335.2000000000003,2807.2000000000003,504,2
552,Arizona,15346.1,9032.1,1354,2
553,Arkansas,9678.900000000001,7740.700000000001,1242,2
554,California,41225.8,30228.000000000004,0,2
555,Colorado,20112.4,14283.500000000002,2340,2
556,Connecticut,10786.6,4279.0,0,2
557,Delaware,2348.5,1849.1000000000001,150,2
558,District of Columbia,58.300000000000004,0.0,0,2
